id,nombre,partido,municipio,cp,latitud,longitud
28494,EL ROSILLO,MATACOS,ING GUILLERMO NICASIO JUAREZ,3636,-23.6867148,-61.9423467
23954,EL SALADILLO,PIRANE,MAYOR VICENTE E VILLAFAÑE,3620,-26.1000671,-59.0531939
8618,EL SALADO,PIRANE,PIRANE,3606,-25.9007684,-59.2888687
8505,EL SAUCE,PATIÑO,POZO DEL TIGRE,3628,-24.8926296,-60.4061993
28502,EL SILENCIO,RAMON LISTA,EL POTRILLO,3637,-23.1893726,-61.9994963
17904,EL SIMBOLAR,BERMEJO,,3634,-24.2722552,-61.1438827
28503,EL SOL,RAMON LISTA,EL POTRILLO,3637,-23.1112041,-62.0585211
28471,EL SOLITARIO,BERMEJO,POZO DE MAZA,3634,-23.4608090,-61.4703574
17910,EL SOMBRERO NEGRO,BERMEJO,POZO DE MAZA,3634,-23.4929268,-61.5794656
28512,EL TABIQUE,RAMON LISTA,GENERAL MOSCONI,3637,-22.9712738,-62.2064362
28562,EL TIMBO,PATIÑO,VILLA GENERAL GUEMES,3621,-24.5839588,-59.6298227
22825,EL TOTORAL,PATIÑO,,3630,-24.5931476,-60.8205791
8640,EL TOTORAL,RAMON LISTA,GENERAL MOSCONI,3636,-23.3177443,-62.0125519
28495,EL TREBOL,MATACOS,ING GUILLERMO NICASIO JUAREZ,3636,-23.9388125,-61.8725605
28526,EL TRONQUITO,RAMON LISTA,EL POTRILLO,3637,-23.1204579,-62.0115715
27780,EL TUCUMANCITO,RAMON LISTA,GENERAL MOSCONI,3636,-22.8534415,-62.2687763
22826,EL YACARE,PATIÑO,VILLA GENERAL GUEMES,3630,-24.6389138,-59.2331260
28472,EL YACARE,BERMEJO,LAGUNA YEMA,3634,-24.4386311,-61.5820610
28614,EL YACARE,MATACOS,ING GUILLERMO NICASIO JUAREZ,3636,-23.6340912,-62.2487240
28577,ESPERANZA,PILCOMAYO,RIACHO HEHE,3611,-25.3543099,-58.3118203
8506,ESTANISLAO DEL CAMPO,PATIÑO,ESTANISLAO DEL CAMPO,3626,-25.0541810,-60.0932279
8431,ESTERITO,LAISHI,MISION SAN FRANCISCO DE LAISHI,3601,-26.2988951,-58.5409093
23888,ESTERO PATIÑO,PIRANE,PALO SANTO,3608,-25.5836857,-59.3172622
17949,EX POSTA GENERAL LAVALLE,PATIÑO,SUBTENIENTE PERIN,3634,-25.6486658,-60.1259621
8404,FORMOSA,FORMOSA,FORMOSA,3600,-26.1758641,-58.1726270
28616,FORTIN CABO 1RO LUGONES,PATIÑO,SAN MARTIN DOS,3621,-24.2879040,-59.8306130
8385,FORTIN LA SOLEDAD,BERMEJO,LAGUNA YEMA,3630,-24.1490540,-60.6881354
18123,FORTIN NUEVO PILCOMAYO,BERMEJO,LAGUNA YEMA,3630,-23.8706687,-60.8766298
8386,FORTIN PILCOMAYO,BERMEJO,LAGUNA YEMA,3630,-23.8727455,-60.9637224
8508,FORTIN SARGENTO PRIMERO LEYES,PATIÑO,FORTIN SARGENTO 1 LEYES,3621,-24.5554084,-59.3851025
28500,FWINAFWAS,MATACOS,ING GUILLERMO NICASIO JUAREZ,3636,-24.0672824,-62.0300503
8435,GENERAL LUCIO V MANSILLA,LAISHI,GENERAL LUCIO V MANSILLA,3526,-26.6541802,-58.6293215
8592,GOBERNADOR LUNA OLMOS,PILCOMAYO,,3611,,
8405,GRAN GUARDIA,FORMOSA,GRAN GUARDIA,3604,-25.8618497,-58.8894201
8387,GUADALCAZAR,BERMEJO,GUADALCAZAR,3636,-23.6719594,-61.1633263
22159,GUAYCOLEC,FORMOSA,,3600,-25.9892423,-58.1722939
8436,HERRADURA,LAISHI,HERRADURA,3601,-26.4857766,-58.3143107
8510,IBARRETA,PATIÑO,IBARRETA,3624,-25.2133607,-59.8631444
8461,ING GUILLERMO N JUAREZ,MATACOS,ING GUILLERMO NICASIO JUAREZ,3636,-23.8976004,-61.8538220
30252,ISLA 25 DE MAYO,FORMOSA,FORMOSA,3600,-25.7864460,-57.8195100
22161,ISLA 9 DE JULIO,FORMOSA,,3600,-26.2199991,-58.1139033
23493,ISLA APANDO,PILCOMAYO,CLORINDA,3611,-25.4083456,-57.6192084
28568,ISLA AZUL,PILAGAS,EL ESPINILLO,3615,-24.9964935,-58.4872178
22162,ISLA OCA,FORMOSA,,3600,-26.2121117,-58.1900355
8437,ISLA PAYAGUA,LAISHI,,3601,-26.7240026,-58.2745788
8593,ISLA PUEN,PILCOMAYO,LAGUNA NAINECK,3610,-25.1930407,-58.1236555
23904,ISLA TOLDO,PIRANE,PALO SANTO,3606,-25.3905781,-59.0122203
28581,ISLA YOBAI GUAZU,PILCOMAYO,LAGUNA BLANCA,3613,-25.1153873,-58.3330036
